,开奖日期,期号,中奖号码
4941,2006-08-25,2006229,7 7  2
4942,2006-08-24,2006228,5 5  9
4943,2006-08-23,2006227,8 5  0
4944,2006-08-22,2006226,6 8  5
4945,2006-08-21,2006225,3 4  0
4946,2006-08-20,2006224,0 3  9
4947,2006-08-19,2006223,7 4  8
4948,2006-08-18,2006222,7 1  8
4949,2006-08-17,2006221,4 7  9
4950,2006-08-16,2006220,2 5  3
4951,2006-08-15,2006219,7 9  0
4952,2006-08-14,2006218,4 4  0
4953,2006-08-13,2006217,7 9  5
4954,2006-08-12,2006216,3 3  4
4955,2006-08-11,2006215,6 6  3
4956,2006-08-10,2006214,6 6  6
4957,2006-08-09,2006213,1 2  6
4958,2006-08-08,2006212,6 8  3
4959,2006-08-07,2006211,3 3  0
4960,2006-08-06,2006210,0 8  5
4961,2006-08-05,2006209,4 5  0
4962,2006-08-04,2006208,1 3  8
4963,2006-08-03,2006207,3 7  7
4964,2006-08-02,2006206,5 5  7
4965,2006-08-01,2006205,6 0  1
4966,2006-07-31,2006204,8 2  0
4967,2006-07-30,2006203,5 3  9
4968,2006-07-29,2006202,8 4  2
4969,2006-07-28,2006201,9 8  2
4970,2006-07-27,2006200,6 7  3
4971,2006-07-26,2006199,2 4  1
4972,2006-07-25,2006198,0 0  1
4973,2006-07-24,2006197,8 7  0
4974,2006-07-23,2006196,3 2  8
4975,2006-07-22,2006195,9 9  5
4976,2006-07-21,2006194,5 1  0
4977,2006-07-20,2006193,7 5  1
4978,2006-07-19,2006192,2 1  1
4979,2006-07-18,2006191,5 8  9
4980,2006-07-17,2006190,4 5  3
4981,2006-07-16,2006189,4 0  4
4982,2006-07-15,2006188,3 6  3
4983,2006-07-14,2006187,4 1  0
4984,2006-07-13,2006186,2 1  5
4985,2006-07-12,2006185,5 9  6
4986,2006-07-11,2006184,6 0  8
4987,2006-07-10,2006183,5 5  3
4988,2006-07-09,2006182,9 4  9
4989,2006-07-08,2006181,7 0  8
4990,2006-07-07,2006180,2 0  7
4991,2006-07-06,2006179,6 9  2
4992,2006-07-05,2006178,5 7  7
4993,2006-07-04,2006177,8 6  7
4994,2006-07-03,2006176,3 6  1
4995,2006-07-02,2006175,0 8  3
4996,2006-07-01,2006174,3 5  7
4997,2006-06-30,2006173,9 0  0
4998,2006-06-29,2006172,0 5  0
4999,2006-06-28,2006171,1 1  4
5000,2006-06-27,2006170,4 0  7
5001,2006-06-26,2006169,6 9  0
5002,2006-06-25,2006168,5 1  9
5003,2006-06-24,2006167,0 9  5
5004,2006-06-23,2006166,4 2  6
5005,2006-06-22,2006165,1 2  7
5006,2006-06-21,2006164,1 3  2
5007,2006-06-20,2006163,3 6  8
5008,2006-06-19,2006162,3 4  8
5009,2006-06-18,2006161,0 7  5
5010,2006-06-17,2006160,8 0  3
5011,2006-06-16,2006159,0 7  2
5012,2006-06-15,2006158,2 7  5
5013,2006-06-14,2006157,8 9  2
5014,2006-06-13,2006156,1 3  4
5015,2006-06-12,2006155,0 3  1
5016,2006-06-11,2006154,9 6  0
5017,2006-06-10,2006153,0 1  4
5018,2006-06-09,2006152,3 7  7
5019,2006-06-08,2006151,2 0  9
5020,2006-06-07,2006150,8 4  8
5021,2006-06-06,2006149,2 8  6
5022,2006-06-05,2006148,6 5  4
5023,2006-06-04,2006147,1 9  5
5024,2006-06-03,2006146,3 6  4
5025,2006-06-02,2006145,3 8  4
5026,2006-06-01,2006144,6 2  6
5027,2006-05-31,2006143,5 8  2
5028,2006-05-30,2006142,4 3  5
5029,2006-05-29,2006141,6 8  8
5030,2006-05-28,2006140,3 6  3
5031,2006-05-27,2006139,4 6  2
5032,2006-05-26,2006138,1 2  8
5033,2006-05-25,2006137,3 5  1
5034,2006-05-24,2006136,1 4  1
5035,2006-05-23,2006135,1 7  1
5036,2006-05-22,2006134,2 9  2
5037,2006-05-21,2006133,0 1  5
5038,2006-05-20,2006132,7 1  4
5039,2006-05-19,2006131,9 9  9
5040,2006-05-18,2006130,0 3  6
5041,2006-05-17,2006129,8 8  0
5042,2006-05-16,2006128,8 5  8
5043,2006-05-15,2006127,9 3  1
5044,2006-05-14,2006126,1 3  3
5045,2006-05-13,2006125,7 1  1
5046,2006-05-12,2006124,8 1  2
5047,2006-05-11,2006123,0 8  4
5048,2006-05-10,2006122,9 4  0
5049,2006-05-09,2006121,2 1  7
5050,2006-05-08,2006120,1 6  6
5051,2006-05-07,2006119,4 5  4
5052,2006-05-06,2006118,3 5  5
5053,2006-05-05,2006117,3 3  2
5054,2006-05-04,2006116,0 5  2
5055,2006-05-03,2006115,4 4  2
5056,2006-05-02,2006114,9 1  3
5057,2006-05-01,2006113,0 8  6
5058,2006-04-30,2006112,4 4  0
5059,2006-04-29,2006111,5 9  4
5060,2006-04-28,2006110,7 2  4
5061,2006-04-27,2006109,8 6  0
5062,2006-04-26,2006108,0 0  8
5063,2006-04-25,2006107,0 8  6
5064,2006-04-24,2006106,4 7  8
5065,2006-04-23,2006105,8 8  3
5066,2006-04-22,2006104,9 2  3
5067,2006-04-21,2006103,4 5  5
5068,2006-04-20,2006102,0 4  0
5069,2006-04-19,2006101,7 0  8
5070,2006-04-18,2006100,6 6  1
5071,2006-04-17,2006099,5 9  6
5072,2006-04-16,2006098,2 0  3
5073,2006-04-15,2006097,8 2  3
5074,2006-04-14,2006096,1 4  9
5075,2006-04-13,2006095,2 3  7
5076,2006-04-12,2006094,3 0  4
5077,2006-04-11,2006093,6 0  5
5078,2006-04-10,2006092,1 7  5
5079,2006-04-09,2006091,1 0  1
5080,2006-04-08,2006090,4 6  7
5081,2006-04-07,2006089,9 1  0
5082,2006-04-06,2006088,9 6  0
5083,2006-04-05,2006087,1 6  0
5084,2006-04-04,2006086,7 5  6
5085,2006-04-03,2006085,2 9  4
5086,2006-04-02,2006084,7 3  7
5087,2006-04-01,2006083,7 6  1
5088,2006-03-31,2006082,9 6  7
5089,2006-03-30,2006081,9 7  6
5090,2006-03-29,2006080,8 0  2
5091,2006-03-28,2006079,4 0  3
5092,2006-03-27,2006078,3 2  1
5093,2006-03-26,2006077,7 1  5
5094,2006-03-25,2006076,4 0  1
5095,2006-03-24,2006075,2 7  4
5096,2006-03-23,2006074,3 0  6
5097,2006-03-22,2006073,7 3  1
5098,2006-03-21,2006072,4 1  9
5099,2006-03-20,2006071,1 3  0
5100,2006-03-19,2006070,9 2  9
5101,2006-03-18,2006069,3 9  6
5102,2006-03-17,2006068,4 9  0
5103,2006-03-16,2006067,3 0  5
5104,2006-03-15,2006066,2 7  7
5105,2006-03-14,2006065,5 4  2
5106,2006-03-13,2006064,9 3  6
5107,2006-03-12,2006063,8 1  7
5108,2006-03-11,2006062,7 0  8
5109,2006-03-10,2006061,3 0  9
5110,2006-03-09,2006060,9 8  5
5111,2006-03-08,2006059,0 5  2
5112,2006-03-07,2006058,1 2  8
5113,2006-03-06,2006057,6 6  6
5114,2006-03-05,2006056,7 7  7
5115,2006-03-04,2006055,5 7  6
5116,2006-03-03,2006054,8 3  5
5117,2006-03-02,2006053,3 0  6
5118,2006-03-01,2006052,7 7  1
5119,2006-02-28,2006051,2 2  5
5120,2006-02-27,2006050,1 5  3
5121,2006-02-26,2006049,5 6  6
5122,2006-02-25,2006048,1 3  8
5123,2006-02-24,2006047,4 6  9
5124,2006-02-23,2006046,0 2  1
5125,2006-02-22,2006045,8 4  6
5126,2006-02-21,2006044,0 6  9
5127,2006-02-20,2006043,1 1  6
5128,2006-02-19,2006042,7 1  0
5129,2006-02-18,2006041,5 9  4
5130,2006-02-17,2006040,4 6  3
5131,2006-02-16,2006039,4 4  6
5132,2006-02-15,2006038,7 1  5
5133,2006-02-14,2006037,6 9  7
5134,2006-02-13,2006036,8 9  1
5135,2006-02-12,2006035,8 4  8
5136,2006-02-11,2006034,3 1  4
5137,2006-02-10,2006033,6 6  7
5138,2006-02-09,2006032,9 3  0
5139,2006-02-08,2006031,4 0  9
5140,2006-02-07,2006030,9 6  4
5141,2006-02-06,2006029,4 0  3
5142,2006-02-05,2006028,0 2  8
5143,2006-01-27,2006027,4 6  0
5144,2006-01-26,2006026,4 9  7
5145,2006-01-25,2006025,1 4  1
5146,2006-01-24,2006024,6 8  6
5147,2006-01-23,2006023,5 1  5
5148,2006-01-22,2006022,9 0  0
5149,2006-01-21,2006021,0 5  1
5150,2006-01-20,2006020,6 6  1
5151,2006-01-19,2006019,4 9  7
5152,2006-01-18,2006018,8 8  4
5153,2006-01-17,2006017,8 7  8
5154,2006-01-16,2006016,4 8  1
5155,2006-01-15,2006015,8 0  0
5156,2006-01-14,2006014,4 0  0
5157,2006-01-13,2006013,8 4  8
5158,2006-01-12,2006012,0 9  8
5159,2006-01-11,2006011,6 3  4
5160,2006-01-10,2006010,6 2  4
5161,2006-01-09,2006009,3 4  9
5162,2006-01-08,2006008,1 7  9
5163,2006-01-07,2006007,7 4  6
5164,2006-01-06,2006006,7 1  3
5165,2006-01-05,2006005,8 7  7
5166,2006-01-04,2006004,6 1  4
5167,2006-01-03,2006003,2 2  9
5168,2006-01-02,2006002,1 1  0
5169,2006-01-01,2006001,1 6  0
5170,2005-12-31,2005358,8 4  2
5171,2005-12-30,2005357,4 2  9
5172,2005-12-29,2005356,6 8  1
5173,2005-12-28,2005355,4 6  8
5174,2005-12-27,2005354,7 2  6
5175,2005-12-26,2005353,5 3  6
5176,2005-12-25,2005352,5 4  0
5177,2005-12-24,2005351,1 7  3
5178,2005-12-23,2005350,9 6  9
5179,2005-12-22,2005349,0 1  4
5180,2005-12-21,2005348,0 3  8
5181,2005-12-20,2005347,2 7  2
5182,2005-12-19,2005346,1 3  9
5183,2005-12-18,2005345,9 2  4
5184,2005-12-17,2005344,3 8  1
5185,2005-12-16,2005343,8 9  5
5186,2005-12-15,2005342,8 6  4
5187,2005-12-14,2005341,4 6  7
5188,2005-12-13,2005340,9 9  8
5189,2005-12-12,2005339,4 3  7
5190,2005-12-11,2005338,4 9  3
5191,2005-12-10,2005337,5 3  9
5192,2005-12-09,2005336,2 4  8
5193,2005-12-08,2005335,2 1  8
5194,2005-12-07,2005334,8 2  7
5195,2005-12-06,2005333,5 4  0
5196,2005-12-05,2005332,2 0  8
5197,2005-12-04,2005331,1 7  6
5198,2005-12-03,2005330,9 0  5
5199,2005-12-02,2005329,9 0  0
5200,2005-12-01,2005328,0 0  9
5201,2005-11-30,2005327,0 9  7
5202,2005-11-29,2005326,8 7  4
5203,2005-11-28,2005325,2 1  2
5204,2005-11-27,2005324,1 3  9
5205,2005-11-26,2005323,1 6  2
5206,2005-11-25,2005322,5 8  3
5207,2005-11-24,2005321,0 2  4
5208,2005-11-23,2005320,9 2  2
5209,2005-11-22,2005319,3 6  9
5210,2005-11-21,2005318,7 9  3
5211,2005-11-20,2005317,8 5  1
5212,2005-11-19,2005316,2 7  2
5213,2005-11-18,2005315,1 9  8
5214,2005-11-17,2005314,7 0  5
5215,2005-11-16,2005313,7 8  9
5216,2005-11-15,2005312,3 1  3
5217,2005-11-14,2005311,8 0  9
5218,2005-11-13,2005310,2 8  8
5219,2005-11-12,2005309,6 9  9
5220,2005-11-11,2005308,8 6  8
5221,2005-11-10,2005307,5 9  8
5222,2005-11-09,2005306,5 5  0
5223,2005-11-08,2005305,8 0  6
5224,2005-11-07,2005304,3 3  2
5225,2005-11-06,2005303,5 4  0
5226,2005-11-05,2005302,4 5  6
5227,2005-11-04,2005301,6 5  0
5228,2005-11-03,2005300,8 9  5
5229,2005-11-02,2005299,1 3  8
5230,2005-11-01,2005298,7 1  3
5231,2005-10-31,2005297,7 5  3
5232,2005-10-30,2005296,5 3  1
5233,2005-10-29,2005295,9 1  4
5234,2005-10-28,2005294,8 3  3
5235,2005-10-27,2005293,4 5  5
5236,2005-10-26,2005292,4 2  8
5237,2005-10-25,2005291,2 2  7
5238,2005-10-24,2005290,8 2  3
5239,2005-10-23,2005289,0 2  8
5240,2005-10-22,2005288,1 8  5
5241,2005-10-21,2005287,3 3  5
5242,2005-10-20,2005286,5 1  6
5243,2005-10-19,2005285,4 7  8
5244,2005-10-18,2005284,2 2  0
5245,2005-10-17,2005283,2 1  4
5246,2005-10-16,2005282,2 7  1
5247,2005-10-15,2005281,7 6  2
5248,2005-10-14,2005280,0 4  1
5249,2005-10-13,2005279,7 1  4
5250,2005-10-12,2005278,1 4  9
5251,2005-10-11,2005277,0 5  9
5252,2005-10-10,2005276,7 8  3
5253,2005-10-09,2005275,9 2  5
5254,2005-10-08,2005274,2 6  2
5255,2005-10-07,2005273,2 0  9
5256,2005-10-06,2005272,2 9  0
5257,2005-10-05,2005271,5 2  8
5258,2005-10-04,2005270,3 9  6
5259,2005-10-03,2005269,9 4  0
5260,2005-10-02,2005268,9 2  7
5261,2005-10-01,2005267,3 1  6
5262,2005-09-30,2005266,9 5  2
5263,2005-09-29,2005265,3 3  6
5264,2005-09-28,2005264,3 9  3
5265,2005-09-27,2005263,6 1  7
5266,2005-09-26,2005262,2 0  3
5267,2005-09-25,2005261,5 4  2
5268,2005-09-24,2005260,1 5  8
5269,2005-09-23,2005259,3 4  8
5270,2005-09-22,2005258,8 9  4
5271,2005-09-21,2005257,2 8  5
5272,2005-09-20,2005256,7 5  1
5273,2005-09-19,2005255,0 4  1
5274,2005-09-18,2005254,4 2  5
5275,2005-09-17,2005253,1 6  3
5276,2005-09-16,2005252,5 5  7
5277,2005-09-15,2005251,5 0  6
5278,2005-09-14,2005250,4 3  4
5279,2005-09-13,2005249,6 9  2
5280,2005-09-12,2005248,9 0  0
5281,2005-09-11,2005247,5 7  4
5282,2005-09-10,2005246,5 1  9
5283,2005-09-09,2005245,9 7  7
5284,2005-09-08,2005244,3 3  1
5285,2005-09-07,2005243,1 0  3
5286,2005-09-06,2005242,5 9  2
5287,2005-09-05,2005241,1 2  6
5288,2005-09-04,2005240,8 7  1
5289,2005-09-03,2005239,9 0  1
5290,2005-09-02,2005238,0 1  8
5291,2005-09-01,2005237,7 6  7
5292,2005-08-31,2005236,4 9  5
5293,2005-08-30,2005235,1 3  4
5294,2005-08-29,2005234,8 9  0
5295,2005-08-28,2005233,9 3  3
5296,2005-08-27,2005232,1 7  5
5297,2005-08-26,2005231,6 3  0
5298,2005-08-25,2005230,4 8  3
5299,2005-08-24,2005229,1 3  9
5300,2005-08-23,2005228,2 0  9
5301,2005-08-22,2005227,4 5  5
5302,2005-08-21,2005226,6 0  3
5303,2005-08-20,2005225,2 6  0
5304,2005-08-19,2005224,7 9  4
5305,2005-08-18,2005223,8 0  7
5306,2005-08-17,2005222,7 8  8
5307,2005-08-16,2005221,9 8  9
5308,2005-08-15,2005220,1 5  8
5309,2005-08-14,2005219,0 1  3
5310,2005-08-13,2005218,8 9  2
5311,2005-08-12,2005217,9 6  4
5312,2005-08-11,2005216,9 5  1
5313,2005-08-10,2005215,0 0  2
5314,2005-08-09,2005214,9 6  1
5315,2005-08-08,2005213,4 2  4
5316,2005-08-07,2005212,9 9  4
5317,2005-08-06,2005211,4 0  4
5318,2005-08-05,2005210,0 7  4
5319,2005-08-04,2005209,1 6  6
5320,2005-08-03,2005208,5 9  8
5321,2005-08-02,2005207,1 2  9
5322,2005-08-01,2005206,8 5  9
5323,2005-07-31,2005205,1 6  4
5324,2005-07-30,2005204,0 7  3
5325,2005-07-29,2005203,8 7  7
5326,2005-07-28,2005202,6 1  2
5327,2005-07-27,2005201,3 8  0
5328,2005-07-26,2005200,6 6  7
5329,2005-07-25,2005199,2 1  4
5330,2005-07-24,2005198,3 2  8
5331,2005-07-23,2005197,7 3  4
5332,2005-07-22,2005196,6 5  4
5333,2005-07-21,2005195,8 3  0
5334,2005-07-20,2005194,8 4  2
5335,2005-07-19,2005193,7 1  0
5336,2005-07-18,2005192,3 5  3
5337,2005-07-17,2005191,7 9  8
5338,2005-07-16,2005190,3 2  2
5339,2005-07-15,2005189,9 2  7
5340,2005-07-14,2005188,8 1  8
5341,2005-07-13,2005187,3 3  2
5342,2005-07-12,2005186,7 5  6
5343,2005-07-11,2005185,8 1  0
5344,2005-07-10,2005184,9 1  8
5345,2005-07-09,2005183,1 5  3
5346,2005-07-08,2005182,4 3  3
5347,2005-07-07,2005181,0 7  3
5348,2005-07-06,2005180,2 6  8
5349,2005-07-05,2005179,1 2  3
5350,2005-07-04,2005178,0 7  5
5351,2005-07-03,2005177,2 5  1
5352,2005-07-02,2005176,5 1  7
5353,2005-07-01,2005175,8 1  3
5354,2005-06-30,2005174,6 0  9
5355,2005-06-29,2005173,7 9  1
5356,2005-06-28,2005172,3 7  0
5357,2005-06-27,2005171,5 5  8
5358,2005-06-26,2005170,2 1  4
5359,2005-06-25,2005169,2 3  8
5360,2005-06-24,2005168,6 6  4
5361,2005-06-23,2005167,3 0  0
5362,2005-06-22,2005166,7 7  5
5363,2005-06-21,2005165,2 4  9
5364,2005-06-20,2005164,3 6  1
5365,2005-06-19,2005163,5 8  6
5366,2005-06-18,2005162,5 1  6
5367,2005-06-17,2005161,4 8  8
5368,2005-06-16,2005160,7 9  1
5369,2005-06-15,2005159,9 9  6
5370,2005-06-14,2005158,0 6  0
5371,2005-06-13,2005157,5 9  0
5372,2005-06-12,2005156,4 3  0
5373,2005-06-11,2005155,7 4  9
5374,2005-06-10,2005154,3 1  9
5375,2005-06-09,2005153,3 6  9
5376,2005-06-08,2005152,9 4  9
5377,2005-06-07,2005151,3 1  2
5378,2005-06-06,2005150,9 5  0
5379,2005-06-05,2005149,7 7  4
5380,2005-06-04,2005148,1 6  8
5381,2005-06-03,2005147,9 6  5
5382,2005-06-02,2005146,4 7  7
5383,2005-06-01,2005145,9 4  3
5384,2005-05-31,2005144,4 9  4
5385,2005-05-30,2005143,1 0  5
5386,2005-05-29,2005142,3 0  6
5387,2005-05-28,2005141,6 6  3
5388,2005-05-27,2005140,5 7  2
5389,2005-05-26,2005139,6 6  7
5390,2005-05-25,2005138,1 6  7
5391,2005-05-24,2005137,0 5  2
5392,2005-05-23,2005136,4 8  9
5393,2005-05-22,2005135,9 3  6
5394,2005-05-21,2005134,8 9  9
5395,2005-05-20,2005133,9 6  4
5396,2005-05-19,2005132,1 8  0
5397,2005-05-18,2005131,7 9  6
5398,2005-05-17,2005130,1 3  1
5399,2005-05-16,2005129,5 7  3
5400,2005-05-15,2005128,5 9  6
5401,2005-05-14,2005127,4 8  2
5402,2005-05-13,2005126,5 9  4
5403,2005-05-12,2005125,0 0  5
5404,2005-05-11,2005124,3 3  3
5405,2005-05-10,2005123,0 3  4
5406,2005-05-09,2005122,2 7  5
5407,2005-05-08,2005121,0 5  3
5408,2005-05-07,2005120,5 0  2
5409,2005-05-06,2005119,1 0  2
5410,2005-05-05,2005118,9 1  6
5411,2005-05-04,2005117,1 3  0
5412,2005-05-03,2005116,8 3  0
5413,2005-05-02,2005115,8 8  0
5414,2005-05-01,2005114,3 6  7
5415,2005-04-30,2005113,3 8  0
5416,2005-04-29,2005112,5 2  9
5417,2005-04-28,2005111,0 7  9
5418,2005-04-27,2005110,8 5  1
5419,2005-04-26,2005109,6 3  0
5420,2005-04-25,2005108,2 0  3
5421,2005-04-24,2005107,6 0  9
5422,2005-04-23,2005106,6 6  9
5423,2005-04-22,2005105,2 4  0
5424,2005-04-21,2005104,8 6  9
5425,2005-04-20,2005103,0 4  5
5426,2005-04-19,2005102,6 7  1
5427,2005-04-18,2005101,3 0  7
5428,2005-04-17,2005100,5 4  9
5429,2005-04-16,2005099,4 2  2
5430,2005-04-15,2005098,0 6  3
5431,2005-04-14,2005097,6 6  5
5432,2005-04-13,2005096,6 0  6
5433,2005-04-12,2005095,0 2  2
5434,2005-04-11,2005094,1 7  1
5435,2005-04-10,2005093,6 6  0
5436,2005-04-09,2005092,8 1  6
5437,2005-04-08,2005091,1 1  5
5438,2005-04-07,2005090,2 1  7
5439,2005-04-06,2005089,8 8  5
5440,2005-04-05,2005088,5 7  1
5441,2005-04-04,2005087,1 5  7
5442,2005-04-03,2005086,2 2  8
5443,2005-04-02,2005085,4 1  6
5444,2005-04-01,2005084,8 8  0
5445,2005-03-31,2005083,6 6  6
5446,2005-03-30,2005082,2 1  2
5447,2005-03-29,2005081,8 0  8
5448,2005-03-28,2005080,5 5  3
5449,2005-03-27,2005079,2 9  5
5450,2005-03-26,2005078,9 6  9
5451,2005-03-25,2005077,9 4  4
5452,2005-03-24,2005076,0 5  3
5453,2005-03-23,2005075,1 4  4
5454,2005-03-22,2005074,0 5  8
5455,2005-03-21,2005073,4 5  8
5456,2005-03-20,2005072,5 9  5
5457,2005-03-19,2005071,5 5  5
5458,2005-03-18,2005070,8 5  4
5459,2005-03-17,2005069,1 6  9
5460,2005-03-16,2005068,9 5  8
5461,2005-03-15,2005067,8 7  5
5462,2005-03-14,2005066,7 8  7
5463,2005-03-13,2005065,4 6  7
5464,2005-03-12,2005064,6 0  0
5465,2005-03-11,2005063,9 5  9
5466,2005-03-10,2005062,3 1  1
5467,2005-03-09,2005061,2 4  5
5468,2005-03-08,2005060,7 1  7
5469,2005-03-07,2005059,5 4  2
5470,2005-03-06,2005058,1 9  5
5471,2005-03-05,2005057,0 8  1
5472,2005-03-04,2005056,2 5  7
5473,2005-03-03,2005055,0 5  8
5474,2005-03-02,2005054,3 0  7
5475,2005-03-01,2005053,1 4  2
5476,2005-02-28,2005052,4 9  3
5477,2005-02-27,2005051,8 3  0
5478,2005-02-26,2005050,2 7  2
5479,2005-02-25,2005049,7 8  4
5480,2005-02-24,2005048,0 0  5
5481,2005-02-23,2005047,7 1  0
5482,2005-02-22,2005046,4 8  8
5483,2005-02-21,2005045,0 2  8
5484,2005-02-20,2005044,9 3  4
5485,2005-02-19,2005043,9 4  2
5486,2005-02-18,2005042,4 6  6
5487,2005-02-17,2005041,7 0  0
5488,2005-02-16,2005040,7 2  3
5489,2005-02-08,2005039,0 8  6
5490,2005-02-07,2005038,6 3  1
5491,2005-02-06,2005037,0 7  4
5492,2005-02-05,2005036,2 7  5
5493,2005-02-04,2005035,5 9  9
5494,2005-02-03,2005034,1 5  1
5495,2005-02-02,2005033,8 8  1
5496,2005-02-01,2005032,8 5  3
5497,2005-01-31,2005031,6 9  9
5498,2005-01-30,2005030,8 2  7
5499,2005-01-29,2005029,7 1  7
5500,2005-01-28,2005028,3 8  9
5501,2005-01-27,2005027,9 2  5
5502,2005-01-26,2005026,3 3  9
5503,2005-01-25,2005025,9 8  5
5504,2005-01-24,2005024,2 7  1
5505,2005-01-23,2005023,4 0  5
5506,2005-01-22,2005022,3 1  3
5507,2005-01-21,2005021,0 7  5
5508,2005-01-20,2005020,7 6  6
5509,2005-01-19,2005019,8 0  3
5510,2005-01-18,2005018,7 1  5
5511,2005-01-17,2005017,8 0  2
5512,2005-01-16,2005016,1 0  7
5513,2005-01-15,2005015,4 3  8
5514,2005-01-14,2005014,0 5  3
5515,2005-01-13,2005013,8 5  0
5516,2005-01-12,2005012,8 5  4
5517,2005-01-11,2005011,7 4  0
5518,2005-01-10,2005010,6 5  8
5519,2005-01-09,2005009,7 0  7
5520,2005-01-08,2005008,0 0  3
5521,2005-01-07,2005007,3 1  9
5522,2005-01-06,2005006,8 6  4
5523,2005-01-05,2005005,5 6  8
5524,2005-01-04,2005004,0 5  2
5525,2005-01-03,2005003,9 2  8
5526,2005-01-02,2005002,0 4  3
5527,2005-01-01,2005001,0 1  9
5528,2004-12-31,2004075,3 2  1
5529,2004-12-30,2004074,6 0  5
5530,2004-12-29,2004073,2 2  9
5531,2004-12-28,2004072,3 9  7
5532,2004-12-27,2004071,1 0  7
5533,2004-12-26,2004070,6 1  9
5534,2004-12-25,2004069,5 1  9
5535,2004-12-24,2004068,1 8  7
5536,2004-12-23,2004067,4 1  9
5537,2004-12-22,2004066,7 8  7
5538,2004-12-21,2004065,4 7  2
5539,2004-12-20,2004064,2 6  3
5540,2004-12-19,2004063,3 5  7
5541,2004-12-18,2004062,6 4  9
5542,2004-12-17,2004061,6 5  1
5543,2004-12-16,2004060,3 6  9
5544,2004-12-15,2004059,2 2  9
5545,2004-12-14,2004058,7 2  2
5546,2004-12-13,2004057,7 7  4
5547,2004-12-12,2004056,4 0  9
5548,2004-12-11,2004055,3 7  8
5549,2004-12-10,2004054,0 0  8
5550,2004-12-09,2004053,4 8  7
5551,2004-12-08,2004052,1 6  7
5552,2004-12-07,2004051,0 6  6
5553,2004-12-06,2004050,9 3  3
5554,2004-12-05,2004049,7 9  8
5555,2004-12-04,2004048,2 8  4
5556,2004-12-03,2004047,7 3  1
5557,2004-12-02,2004046,8 2  1
5558,2004-12-01,2004045,9 2  7
5559,2004-11-30,2004044,0 9  2
5560,2004-11-29,2004043,2 2  7
5561,2004-11-28,2004042,3 0  3
5562,2004-11-27,2004041,9 3  5
5563,2004-11-26,2004040,8 3  6
5564,2004-11-25,2004039,3 3  9
5565,2004-11-24,2004038,6 3  1
5566,2004-11-23,2004037,8 2  8
5567,2004-11-22,2004036,4 2  4
5568,2004-11-21,2004035,9 1  1
5569,2004-11-20,2004034,2 5  3
5570,2004-11-19,2004033,9 9  2
5571,2004-11-18,2004032,1 5  1
5572,2004-11-17,2004031,8 0  0
5573,2004-11-16,2004030,2 0  5
5574,2004-11-15,2004029,4 8  5
5575,2004-11-14,2004028,8 0  1
5576,2004-11-13,2004027,7 9  8
5577,2004-11-12,2004026,2 4  7
5578,2004-11-11,2004025,1 5  2
5579,2004-11-10,2004024,2 8  7
5580,2004-11-09,2004023,9 3  6
5581,2004-11-08,2004022,0 8  6
5582,2004-11-07,2004021,2 7  0
5583,2004-11-06,2004020,5 9  7
5584,2004-11-05,2004019,2 6  4
5585,2004-11-04,2004018,1 7  7
5586,2004-11-03,2004017,6 8  8
5587,2004-11-02,2004016,6 7  9
5588,2004-11-01,2004015,4 3  9
5589,2004-10-31,2004014,4 7  6
5590,2004-10-30,2004013,4 7  7
5591,2004-10-29,2004012,8 7  8
5592,2004-10-28,2004011,6 0  7
5593,2004-10-27,2004010,8 2  8
5594,2004-10-26,2004009,5 0  5
5595,2004-10-25,2004008,4 7  1
5596,2004-10-24,2004007,1 4  4
5597,2004-10-23,2004006,6 1  1
5598,2004-10-22,2004005,9 4  1
5599,2004-10-21,2004004,7 9  1
5600,2004-10-20,2004003,9 8  6
5601,2004-10-19,2004002,5 5  7
5602,2004-10-18,2004001,0 7  0
